stop_id,nom,commune,mode,lat,lon
IDFM:486836,Noveos,Le Plessis-Robinson,Tramway,48.77673665004125,2.249915939450735
IDFM:486843,Petit-Châtenay,Châtenay-Malabry,Tramway,48.762714850626836,2.280674094745584
IDFM:486832,LaVallée,Châtenay-Malabry,Tramway,48.76141508287884,2.2904328696161556
IDFM:486816,Parc des Sports,Le Plessis-Robinson,Tramway,48.779735522436795,2.251955070610537
IDFM:486812,Hôpital Béclère,Clamart,Tramway,48.78721762813691,2.2532225449568815
IDFM:486900,Évry - Courcouronnes,Évry-Courcouronnes,Tramway,48.62490841088466,2.4254628714315247
IDFM:486976,Coteaux de l'Orge,Viry-Châtillon,Tramway,48.665291775191896,2.36262193257582
IDFM:486965,Traité de Rome,Évry-Courcouronnes,Tramway,48.625107425425874,2.407332573437208
IDFM:486891,Gravigny Balizy,Longjumeau,Tramway,48.686169643597474,2.317238375535632
IDFM:486962,Massy Europe,Massy,Tramway,48.723494826435875,2.272581491386336
IDFM:486988,Bois Briard,Évry-Courcouronnes,Tramway,48.62199168806369,2.4157529624879253
IDFM:492422,Villiers Montbarbin,Crécy-la-Chapelle,Tramway,48.86352745620305,2.8825308779964818
IDFM:492416,Esbly,Esbly,Tramway,48.90274164027046,2.809285919946294
IDFM:monomodalStopPlace:47484,Isles - Armentières - Congis,Isles-les-Meldeuses,LocalTrain,48.99837487688993,3.007871639575125
IDFM:monomodalStopPlace:47914,Longueville,Longueville,LocalTrain,48.513786141275986,3.2501140784117886
IDFM:monomodalStopPlace:47171,Sainte-Colombe Septveilles,Sainte-Colombe,LocalTrain,48.52915312687445,3.2553403241826864
IDFM:monomodalStopPlace:411488,Ferrières - Fontenay,Fontenay-sur-Loing,LocalTrain,48.09588996416835,2.7720920761530037
IDFM:monomodalStopPlace:47124,Bourron-Marlotte - Grez,Bourron-Marlotte,LocalTrain,48.332451033464054,2.6918764214147592
IDFM:monomodalStopPlace:43144,La Grande-Paroisse,La Grande-Paroisse,LocalTrain,48.37863280606578,2.896902458012003
IDFM:monomodalStopPlace:47136,Vulaines-sur-Seine - Samoreau,Vulaines-sur-Seine,LocalTrain,48.430461048527036,2.752898337073854
IDFM:monomodalStopPlace:45804,Livry-sur-Seine,Livry-sur-Seine,LocalTrain,48.510288065207455,2.6789439431211646
IDFM:monomodalStopPlace:47654,Bois-le-Roi,Bois-le-Roi,LocalTrain,48.47579827327959,2.691542568002651
IDFM:monomodalStopPlace:47911,Fontainebleau - Avon,Avon,LocalTrain,48.416666098921,2.7267714287220346
IDFM:monomodalStopPlace:47961,Thomery,Fontainebleau,LocalTrain,48.39428183783365,2.764187149192088
IDFM:monomodalStopPlace:47130,Moret - Veneux-les-Sablons,Moret-Loing-et-Orvanne,LocalTrain,48.37789836789835,2.800462899908886
IDFM:monomodalStopPlace:46847,Gare de Villiers Neauphle Pontchartrain,Villiers-Saint-Frédéric,LocalTrain,48.81532337552301,1.8775357849413559
IDFM:monomodalStopPlace:46850,Montfort-l'Amaury - Méré,Méré,LocalTrain,48.802662371849536,1.8158352700699214
IDFM:monomodalStopPlace:47884,Fontenay-le-Fleury,Fontenay-le-Fleury,LocalTrain,48.807273444277804,2.0407045118857456
IDFM:monomodalStopPlace:46857,Beynes,Beynes,LocalTrain,48.860056612665424,1.8755955719389825
IDFM:monomodalStopPlace:43108,Chaville Rive Gauche,Chaville,LocalTrain,48.8051904761828,2.189425762809199
IDFM:monomodalStopPlace:43088,Gare de Bellevue,Meudon,LocalTrain,48.818872981385084,2.2299563222165655
IDFM:monomodalStopPlace:43162,Meudon,Meudon,LocalTrain,48.81436409632574,2.2428787225795106
IDFM:monomodalStopPlace:43111,Clamart,Clamart,LocalTrain,48.814225639142954,2.274243860950152
IDFM:monomodalStopPlace:47525,Viarmes,Viarmes,LocalTrain,49.11663481669089,2.3682376422969282
IDFM:monomodalStopPlace:43190,Sarcelles - Saint-Brice,Saint-Brice-sous-Forêt,LocalTrain,48.99620491669132,2.3686856352535353
IDFM:monomodalStopPlace:48964,Saint-Leu-la-Forêt,Saint-Leu-la-Forêt,LocalTrain,49.01523840177278,2.2428869689226687
IDFM:monomodalStopPlace:47585,Mériel,Mériel,LocalTrain,49.07775311707399,2.205438463461229
IDFM:monomodalStopPlace:47589,L'Isle-Adam - Parmain,Parmain,LocalTrain,49.11454854558362,2.209941858169547
IDFM:monomodalStopPlace:47596,Épluches,Saint-Ouen-l'Aumône,LocalTrain,49.055049202893706,2.1226568963520114
IDFM:monomodalStopPlace:43180,Pierrelaye,Pierrelaye,LocalTrain,49.01917957374756,2.1545313948758564
IDFM:monomodalStopPlace:43166,Montigny - Beauchamp,Pierrelaye,LocalTrain,49.007744118117,2.1965151756043033
IDFM:monomodalStopPlace:46477,Champ de Courses d'Enghien,Soisy-sous-Montmorency,LocalTrain,48.9796949197308,2.291148632256432
IDFM:471066,Jouy,Jouy,regionalRail,48.510072228549895,1.5575474541143874
IDFM:monomodalStopPlace:59302,Maintenon,Maintenon,regionalRail,48.586256682993294,1.5926330908061617
IDFM:monomodalStopPlace:411504,La Villette Saint-Prest,Saint-Prest,regionalRail,48.48257328597441,1.5243665464960081
IDFM:471320,Jouy,Jouy,regionalRail,48.50977179970065,1.5572578124609417
IDFM:monomodalStopPlace:411455,Étigny - Véron,Étigny,regionalRail,48.13765030143217,3.2900826338816094
IDFM:472914,Beauvais,Beauvais,regionalRail,49.42633975667528,2.0880754691387353
IDFM:472386,La Ferté-sous-Jouarre,La Ferté-sous-Jouarre,regionalRail,48.950830684769656,3.125285000059918
IDFM:472057,La Ferté-sous-Jouarre,La Ferté-sous-Jouarre,regionalRail,48.95073297526376,3.1241242139087406
IDFM:471553,Bonnières,Bonnières-sur-Seine,regionalRail,49.03885766442064,1.5820331944921842
IDFM:472217,Mantes-la-Jolie,Mantes-la-Jolie,regionalRail,48.989509761909915,1.7035426576478747
IDFM:471001,Dourdan,Dourdan,regionalRail,48.53370169164391,2.008715650247469
IDFM:monomodalStopPlace:43165,Monnerville,Monnerville,regionalRail,48.34855884654156,2.03249765465537
IDFM:471897,Étampes,Étampes,regionalRail,48.437054784842196,2.159742539155363
IDFM:monomodalStopPlace:411446,Bonneval,Bonneval,regionalRail,48.186422216965354,1.3862711811788562
IDFM:470808,Dammartin - Juilly - Saint-Mard,Saint-Mard,regionalRail,49.032284416059525,2.6991773673106705
IDFM:471550,Nemours - Saint-Pierre,Saint-Pierre-lès-Nemours,regionalRail,48.26859672248814,2.68497885542764
IDFM:470737,Versailles Chantiers,Versailles,regionalRail,48.795013488338775,2.1355041456446737
IDFM:471174,Bréval,Bréval,regionalRail,48.94346680677985,1.5418564957834917
IDFM:monomodalStopPlace:411365,Évreux Normandie,Évreux,regionalRail,49.01841486817869,1.1498558322259897
IDFM:monomodalStopPlace:411338,Trie-Château,Trie-Château,LocalTrain,49.2824007109848,1.818497020989674
IDFM:monomodalStopPlace:411345,Chaumont-en-Vexin,Chaumont-en-Vexin,LocalTrain,49.26118959499568,1.8732362595841847
IDFM:monomodalStopPlace:47930,Chars,Chars,LocalTrain,49.16300140123273,1.936865953454158
IDFM:monomodalStopPlace:47949,Santeuil - Le Perchay,Santeuil,LocalTrain,49.12334471123142,1.949406923865895
IDFM:monomodalStopPlace:43236,Le Stade,Colombes,LocalTrain,48.93172049557505,2.260948512567054
IDFM:monomodalStopPlace:43212,Val d'Argenteuil,Argenteuil,LocalTrain,48.95065749524003,2.2326940500534516
IDFM:monomodalStopPlace:46902,Thun le Paradis,Meulan-en-Yvelines,LocalTrain,49.006673442207415,1.919170589720022
IDFM:monomodalStopPlace:43151,Limay,Limay,LocalTrain,48.98420212754175,1.7474125098984148
IDFM:monomodalStopPlace:47412,La Garenne-Colombes,Colombes,LocalTrain,48.90957685679064,2.2397947530458273
IDFM:monomodalStopPlace:43118,Courbevoie,Courbevoie,LocalTrain,48.89861561377405,2.249189818087758
IDFM:monomodalStopPlace:43112,Clichy - Levallois,Levallois-Perret,LocalTrain,48.897501127112044,2.2974715210323566
IDFM:monomodalStopPlace:43091,Bièvres,Bièvres,LocalTrain,48.75087243760775,2.2161603396773564
IDFM:10217,Parking Px,Le Mesnil-Amelot,RailShuttle,49.010033751278236,2.5705281702484006
IDFM:10215,Parking Pr,Roissy-en-France,RailShuttle,49.0090125915058,2.5447567771068575
IDFM:463014,Antony,Antony,RailShuttle,48.75448744175871,2.3007698833739174
IDFM:492974,Orly 1-2-3,Paray-Vieille-Poste,RailShuttle,48.72957855791586,2.3594989994122932
IDFM:463222,Mairie de Montrouge,Montrouge,Metro,48.818454456190004,2.3196193991237846
IDFM:22151,Denfert-Rochereau,Paris,Metro,48.83392232305997,2.3321281604376116
IDFM:462996,Montparnasse Bienvenue,Paris,Metro,48.84391578859517,2.3243858698057784
IDFM:463183,Gare du Nord,Paris,Metro,48.87959170741013,2.356808788205409
IDFM:22132,Marcadet - Poissonniers,Paris,Metro,48.891280439844486,2.3496815417224775
IDFM:463073,Porte de Clignancourt,Paris,Metro,48.897525631278015,2.344624099102791
IDFM:463072,Réaumur - Sébastopol,Paris,Metro,48.866077771215046,2.352381731140252
IDFM:463171,Etienne Marcel,Paris,Metro,48.86370301202431,2.3489761968791085
IDFM:22146,Les Halles,Paris,Metro,48.86252665962869,2.34600573656331
IDFM:22150,Cité,Paris,Metro,48.85493384910671,2.3472322349319112
IDFM:462993,Saint-Germain-des-Prés,Paris,Metro,48.85367371343323,2.3339874291342255
IDFM:22139,Saint-Sulpice,Paris,Metro,48.85120862756671,2.330611953081543
IDFM:463016,Vavin,Paris,Metro,48.84205232329236,2.3288628540691043
IDFM:463020,Campo-Formio,Paris,Metro,48.83554293374935,2.3587419566993457
IDFM:463096,Richard-Lenoir,Paris,Metro,48.85985966744055,2.3719501400872653
IDFM:22001,Stalingrad,Paris,Metro,48.8841445128949,2.367348121277192
IDFM:463021,Gare de l'Est,Paris,Metro,48.876081616617256,2.357982972943156
IDFM:21905,Oberkampf,Paris,Metro,48.864581198067484,2.3685262686038397
IDFM:22002,Richard-Lenoir,Paris,Metro,48.859876937868705,2.371813630476951
IDFM:22000,Saint-Marcel,Paris,Metro,48.83853898898134,2.3606397867113924
IDFM:22009,Campo-Formio,Paris,Metro,48.835595431233266,2.358468834639247
IDFM:22073,Nation,Paris,Metro,48.84789550545761,2.3958598043279085
IDFM:22167,Picpus,Paris,Metro,48.84501767720269,2.401248269453829
IDFM:463075,Dugommier,Paris,Metro,48.83903652832887,2.3895997700798097
IDFM:463003,Place d'Italie,Paris,Metro,48.830991153013954,2.3560502682264337
IDFM:22175,Corvisart,Paris,Metro,48.82983207232378,2.350434483865652
IDFM:22172,Edgar Quinet,Paris,Metro,48.84098044632817,2.3253749636089105
IDFM:463314,Sèvres-Lecourbe,Paris,Metro,48.84564768265073,2.309529610430393
IDFM:463114,Boissière,Paris,Metro,48.8668483434173,2.2900328376074373
IDFM:22166,Pasteur,Paris,Metro,48.842482718285865,2.312792651441268
IDFM:463103,Denfert-Rochereau,Paris,Metro,48.83424986732888,2.332803776289825
IDFM:463105,Corvisart,Paris,Metro,48.82976926843797,2.3504625110108375
IDFM:22168,Place d'Italie,Paris,Metro,48.830914982874944,2.356101612721528
IDFM:463127,Bel-Air,Paris,Metro,48.841337879121916,2.40096353707475
IDFM:463098,Picpus,Paris,Metro,48.84510324750185,2.4012745388223746
IDFM:22393,Fort d'Aubervilliers,Aubervilliers,Metro,48.91475665506255,2.404075377271855
IDFM:463152,Corentin Cariou,Paris,Metro,48.89467266005628,2.382291557164633
IDFM:463283,Pyramides,Paris,Metro,48.86583012818995,2.33429208315197
IDFM:463078,Jussieu,Paris,Metro,48.84596333903808,2.354798309820857
IDFM:22383,Les Gobelins,Paris,Metro,48.835841622344475,2.3524168018982756
IDFM:463267,Tolbiac,Paris,Metro,48.82615323734341,2.357018567738162
IDFM:463224,Maison Blanche,Paris,Metro,48.82214950607496,2.358412946155939
IDFM:22400,Villejuif - Louis Aragon,Villejuif,Metro,48.78753717099888,2.36783901176962
IDFM:22372,Porte d'Ivry,Paris,Metro,48.821489035562834,2.3695112543194927
IDFM:22373,Porte de Choisy,Paris,Metro,48.820132089232395,2.3646245490007405
IDFM:22386,Jussieu,Paris,Metro,48.84596333903808,2.354798309820857
IDFM:463231,Pont Marie (Cité des Arts),Paris,Metro,48.85353209666315,2.357430292176306
IDFM:22388,Chaussée d'Antin - La Fayette,Paris,Metro,48.87313420577469,2.3337385944087012
IDFM:463206,Le Peletier,Paris,Metro,48.874851793670715,2.340206459456337
IDFM:22390,Cadet,Paris,Metro,48.875963285075564,2.344446309702274
IDFM:22374,Porte de la Villette,Paris,Metro,48.89780269235572,2.385869033143345
IDFM:463015,Maisons-Alfort - Les Juilliottes,Maisons-Alfort,Metro,48.80321905319987,2.4459564771573397
IDFM:22204,Faidherbe - Chaligny,Paris,Metro,48.850200705509266,2.384072471688875
IDFM:463000,Bastille,Paris,Metro,48.85348468769834,2.369652217650188
IDFM:463058,Grands Boulevards,Paris,Metro,48.871601969451355,2.3428924760133967
IDFM:463151,Concorde,Paris,Metro,48.86656106315263,2.321915152849789
IDFM:463135,Boucicaut,Paris,Metro,48.841122353680156,2.2877944613211754
IDFM:463211,Lourmel,Paris,Metro,48.838785539019476,2.2820358715985742
IDFM:22186,Balard,Paris,Metro,48.836650792286115,2.2785093588069993
IDFM:22189,Félix Faure,Paris,Metro,48.84268433479664,2.2918472203679703
IDFM:463195,Ledru-Rollin,Paris,Metro,48.85119274222268,2.375924913735691
IDFM:22210,Charenton - Écoles,Charenton-le-Pont,Metro,48.82125590204953,2.413847237068526
IDFM:22214,École Vétérinaire de Maisons-Alfort,Maisons-Alfort,Metro,48.814758684006726,2.422322751702586
IDFM:22212,Créteil - Université,Créteil,Metro,48.789915686006935,2.450529196348293
IDFM:21939,Billancourt,Boulogne-Billancourt,Metro,48.83183051284947,2.237965973200589
IDFM:462914,Marcel Sembat,Boulogne-Billancourt,Metro,48.83359298218974,2.243583048618053
IDFM:463239,Michel-Ange - Molitor,Paris,Metro,48.844880488259605,2.261631583355701
IDFM:21917,Trocadéro,Paris,Metro,48.863088061116,2.28683987979629
IDFM:21927,Iéna,Paris,Metro,48.864685839288676,2.293906396859107
IDFM:463180,Franklin D. Roosevelt,Paris,Metro,48.86866242617973,2.3095735420193506
IDFM:462957,Miromesnil,Paris,Metro,48.87369210197914,2.3146768238242688
IDFM:21921,Richelieu - Drouot,Paris,Metro,48.872135870317955,2.3385912215385414
IDFM:463133,Bonne Nouvelle,Paris,Metro,48.87049007203075,2.348428667867017
IDFM:21918,République,Paris,Metro,48.86739447922248,2.3631211111325285
IDFM:22442,Rue des Boulets,Paris,Metro,48.85221407333194,2.3891047050322425
IDFM:463215,Maraîchers,Paris,Metro,48.85265013095636,2.4060490065790447
IDFM:25084,Buzenval,Paris,Metro,48.85176243983227,2.401170769368413
IDFM:462963,République,Paris,Metro,48.86751235781114,2.3633023407804536
IDFM:463300,Saint-Augustin,Paris,Metro,48.874632152132925,2.321031570403537
IDFM:21931,Franklin D. Roosevelt,Paris,Metro,48.86872488799857,2.309488192337113
IDFM:21929,La Muette,Paris,Metro,48.85809196689865,2.2740962446697224
IDFM:463238,Michel-Ange - Auteuil,Paris,Metro,48.84770893216831,2.2638093220226634
IDFM:21923,Michel-Ange - Molitor,Paris,Metro,48.84491122756327,2.261511916905205
IDFM:463233,Pont de Sèvres,Boulogne-Billancourt,Metro,48.82966919074605,2.2305052170885546
IDFM:21941,Mairie de Montreuil,Montreuil,Metro,48.8622744369706,2.4418193772459085
IDFM:21967,Gare d'Austerlitz,Paris,Metro,48.842355035073275,2.3645307640842486
IDFM:463077,Jussieu,Paris,Metro,48.8462878950311,2.354944184375758
IDFM:463234,Porte d'Auteuil,Paris,Metro,48.847904123629235,2.258280744595537
IDFM:21986,Charles Michels,Paris,Metro,48.84636172348247,2.2856243417995747
IDFM:463084,Duroc,Paris,Metro,48.84668027285166,2.3162843486517035
IDFM:21976,Sèvres - Babylone,Paris,Metro,48.85093150598804,2.326104689925573
IDFM:21978,Odéon,Paris,Metro,48.8519477060765,2.340619126473996
IDFM:21974,Porte d'Auteuil,Paris,Metro,48.84812886119474,2.2582639186231943
IDFM:490768,La Dhuys,Rosny-sous-Bois,Metro,48.87808331706366,2.4651563455784005
IDFM:490766,Montreuil - Hôpital,Noisy-le-Sec,Metro,48.87833284108111,2.454682210916966
IDFM:21995,Jourdain,Paris,Metro,48.875247348641416,2.389325378910096
IDFM:462945,Rambuteau,Paris,Metro,48.86119015695036,2.3532739485947713
IDFM:463187,Goncourt,Paris,Metro,48.869936723164365,2.3710788377398995
IDFM:463319,Télégraphe,Paris,Metro,48.875519513947125,2.3986752529487725
IDFM:490788,Romainville - Carnot,Romainville,Metro,48.883574237927014,2.4406774445901713
IDFM:490791,La Dhuys,Montreuil,Metro,48.8780111916913,2.465116181953647
IDFM:490793,Rosny-Bois-Perrier,Rosny-sous-Bois,Metro,48.88302567942574,2.480609800808591
IDFM:22062,Mairie d'Issy,Issy-les-Moulineaux,Metro,48.82416442588802,2.273560674093182
IDFM:22058,Convention,Paris,Metro,48.837125900520995,2.2963642614342694
IDFM:22056,Falguière,Paris,Metro,48.844317683534335,2.317551235617027
IDFM:462980,Montparnasse Bienvenue,Paris,Metro,48.84374228942691,2.32392211008296
IDFM:22043,Rue du Bac,Paris,Metro,48.85587553200213,2.3256727584985164
IDFM:462969,Saint-Lazare,Paris,Metro,48.875594817796994,2.327470237303278
IDFM:22046,Trinité - d'Estienne d'Orves,Paris,Metro,48.87625096700832,2.333030634158166
IDFM:22059,Abbesses,Paris,Metro,48.884383574623314,2.338367478180517
IDFM:463065,Jules Joffrin,Paris,Metro,48.892492268201934,2.3443200293804827
IDFM:22055,Lamarck - Caulaincourt,Paris,Metro,48.889699132276796,2.338463589982122
IDFM:463311,Solférino,Paris,Metro,48.85853194972854,2.3230759642515415
IDFM:24679,Front Populaire,Saint-Denis,Metro,48.906763048164294,2.365777177193171
IDFM:22220,Porte de Saint-Ouen,Paris,Metro,48.89749783732745,2.3290483407446505
IDFM:478395,La Fourche,Paris,Metro,48.88695758474682,2.325815743000763
IDFM:462970,Saint-Lazare,Paris,Metro,48.87534949512342,2.3246298445298517
IDFM:463184,Gaîté,Paris,Metro,48.838733160711186,2.3223929960897602
IDFM:22221,Porte de Vanves,Paris,Metro,48.82741655532592,2.30472284886518
IDFM:22235,Malakoff - Plateau de Vanves,Malakoff,Metro,48.822296939865105,2.2981988359336536
IDFM:463109,Asnières - Gennevilliers - Les Courtilles,Gennevilliers,Metro,48.930736976137446,2.2841109387413856
IDFM:463085,Plaisance,Paris,Metro,48.831715172176246,2.313997181155506
IDFM:22222,Pernety,Paris,Metro,48.833833693000656,2.3180154545655687
IDFM:22157,Montparnasse Bienvenue,Paris,Metro,48.84213471311308,2.32114972111642
IDFM:22217,Saint-François-Xavier,Paris,Metro,48.851935863654305,2.3145077830850114
IDFM:22226,Varenne,Paris,Metro,48.856390934075165,2.315076119079172
IDFM:490917,Aéroport d'Orly,Paray-Vieille-Poste,Metro,48.727660875887324,2.3625135570893536
IDFM:480290,Mairie de Saint-Ouen,Saint-Ouen-sur-Seine,Metro,48.91170451534923,2.333435858789529
IDFM:490835,Chevilly-Larue (Marché International),Chevilly-Larue,Metro,48.758492915434516,2.3674425092258047
IDFM:21958,Gare de Lyon,Paris,Metro,48.8442498880687,2.372519782814122
IDFM:480286,Pont Cardinet,Paris,Metro,48.888102389888395,2.3151908648850013
IDFM:21961,Madeleine,Paris,Metro,48.87054467671624,2.3258100487932776
IDFM:463129,Bercy,Paris,Metro,48.84010199803391,2.3790620152277233
IDFM:21954,Olympiades,Paris,Metro,48.827123441429386,2.3669231215308075
IDFM:490906,Villejuif - Gustave Roussy,Villejuif,Metro,48.79323843160607,2.349229361846555
IDFM:463262,Porte des Lilas,Paris,Metro,48.87663999703494,2.4069512666209
IDFM:462997,Gambetta,Paris,Metro,48.865032564464,2.398537305704572
IDFM:21948,Pelleport,Paris,Metro,48.86842046799948,2.40160636134298
IDFM:24680,Jaurès,Paris,Metro,48.882344230208226,2.370451734004561
IDFM:24685,Bolivar,Paris,Metro,48.88078966297506,2.374124871187542
IDFM:24682,Place des Fêtes,Paris,Metro,48.87693859004261,2.392959616507311
IDFM:463282,Pré-Saint-Gervais,Paris,Metro,48.8801595806643,2.398580770693528
IDFM:22627,Escadrille Normandie-Niémen,Bobigny,Tramway,48.912669182419,2.435412039295621
IDFM:23305,Maurice Lachâtre,Drancy,Tramway,48.91920249956208,2.413862964699738
IDFM:22300,Les Coteaux,Saint-Cloud,Tramway,48.857297064253984,2.2206381814898353
IDFM:25645,Suresnes - Longchamp,Suresnes,Tramway,48.868112880804894,2.2214851676636975
IDFM:23429,Parc Pierre Lagravère,Colombes,Tramway,48.91748979096629,2.224785553203926
IDFM:23428,Jacqueline Auriol,Colombes,Tramway,48.910660566492425,2.2340421678368707
IDFM:22299,Puteaux,Puteaux,Tramway,48.88299191277544,2.233221865294192
IDFM:23439,Jacques-Henri Lartigue,Issy-les-Moulineaux,Tramway,48.82470522680052,2.260544985471807
IDFM:22296,Suzanne Lenglen,Paris,Tramway,48.833249898033536,2.27681264536782
IDFM:24104,Brancion,Paris,Tramway,48.82864316650426,2.3006879774102935
IDFM:24120,Porte de Choisy,Paris,Tramway,48.81971514342374,2.3640167452454044
IDFM:24133,Porte d'Ivry,Paris,Tramway,48.821816307706,2.3701746864334314
IDFM:24135,Porte Dorée,Paris,Tramway,48.83512991676044,2.4058985151305987
IDFM:24112,Stade Charléty - Porte de Gentilly,Paris,Tramway,48.819535450932925,2.34571416711844
IDFM:24115,Cité Universitaire,Paris,Tramway,48.820509933065615,2.338115658368057
IDFM:24122,Montsouris,Paris,Tramway,48.82154495165109,2.3333899397534115
IDFM:24118,Porte d'Orléans,Paris,Tramway,48.82335017119638,2.324922053842732
IDFM:24116,Desnouettes,Paris,Tramway,48.834603133856895,2.283483092163333
IDFM:24102,Pont du Garigliano,Paris,Tramway,48.83807321092004,2.271323138312333
IDFM:24405,Marie de Miribel,Paris,Tramway,48.858721027828636,2.4097457105651214
IDFM:24404,Butte du Chapeau Rouge,Paris,Tramway,48.88505204731925,2.396819678860734
IDFM:24398,Ella Fitzgerald,Paris,Tramway,48.89746293559589,2.3950936519984656
IDFM:24402,Canal Saint-Denis,Paris,Tramway,48.898754995770666,2.380442597848103
IDFM:490879,Anna de Noailles,Paris,Tramway,48.87442196109367,2.2781906609693316
IDFM:490882,Porte Maillot - Palais des Congrès,Paris,Tramway,48.87791043686484,2.2840189957912593
IDFM:29379,Porte de la Villette (Cité des Sciences et de l'industrie),Paris,Tramway,48.89741922608639,2.3865009944320703
IDFM:24417,Ella Fitzgerald,Paris,Tramway,48.89736394796987,2.3950811622314045
IDFM:24416,Butte du Chapeau Rouge,Paris,Tramway,48.88502438214547,2.3966836324049425
IDFM:24418,Hôpital Robert Debré,Paris,Tramway,48.87945300932185,2.4011523530409966
IDFM:24422,Adrienne Bolland,Paris,Tramway,48.872411874653075,2.408513529476805
IDFM:24394,Marie de Miribel,Paris,Tramway,48.858657404919875,2.4096101336179307
IDFM:24396,Porte de Vincennes,Paris,Tramway,48.84742462692587,2.4096283755134005
IDFM:28866,Baudelaire,Saint-Denis,Tramway,48.94212854286052,2.356636169972587
IDFM:28846,Marché de Saint-Denis,Saint-Denis,Tramway,48.93896122921449,2.3562931195300902
IDFM:28875,Paul Valéry,Sarcelles,Tramway,48.97923034972888,2.3801937385465597
IDFM:28870,Lochères,Sarcelles,Tramway,48.97849099485918,2.385052292086106
IDFM:35939,Saarinen,Rungis,Tramway,48.75021995135073,2.3543356455001314
IDFM:462937,Porte de l'Essonne,Athis-Mons,Tramway,48.71446965907271,2.371713317831807
IDFM:29898,Caroline Aigle (Orlyfret),Orly,Tramway,48.738511893495435,2.369982657031674
IDFM:460559,Lamartine,Villejuif,Tramway,48.78327079902779,2.3672374121860154
IDFM:41952,Centre de Châtillon,Châtillon,Tramway,48.8042278099247,2.2890062736651298
IDFM:41856,Division Leclerc,Châtillon,Tramway,48.794523611181916,2.2726257190335915
IDFM:41858,Soleil Levant,Clamart,Tramway,48.79031057194821,2.2631968070897
IDFM:2339,Pavé Blanc,Clamart,Tramway,48.780919973858374,2.2401112549203135
IDFM:2330,Louvois,Vélizy-Villacoublay,Tramway,48.780122091455084,2.196517886505121
IDFM:422037,Viroflay - Rive Gauche,Viroflay,Tramway,48.80099564654413,2.1711991185385857
IDFM:2332,Mairie de Vélizy,Vélizy-Villacoublay,Tramway,48.78041133277371,2.1913961992214706
IDFM:2327,Inovel Parc Nord,Vélizy-Villacoublay,Tramway,48.78134841711339,2.2091153745461254
IDFM:42122,Saint-Denis - Gare,Saint-Denis,Tramway,48.93529153276368,2.34786192297457
IDFM:42128,Jean Vilar,Villetaneuse,Tramway,48.95274990486579,2.3435329780932856
IDFM:42134,Pablo Neruda,Villetaneuse,Tramway,48.95669563749724,2.343155430985437
IDFM:42115,Lacépède,Épinay-sur-Seine,Tramway,48.95594265700801,2.3115254158835534
IDFM:42102,Épinay-sur-Seine - Gare,Épinay-sur-Seine,Tramway,48.95584187674177,2.301872390098702
IDFM:42123,Saint-Denis - Porte de Paris,Saint-Denis,Tramway,48.92974869176176,2.3572533079864235
IDFM:478649,Notre-Dame-des-Anges,Montfermeil,Tramway,48.900928874629386,2.5561234945096047
IDFM:478663,Clichy-sous-Bois - Mairie,Clichy-sous-Bois,Tramway,48.907880051184826,2.5464189682631786
IDFM:471878,Les Pavillons-sous-Bois,Les Pavillons-sous-Bois,Tramway,48.90270828680124,2.511897313188358
IDFM:471005,Les Coquetiers,Villemomble,Tramway,48.89263088858735,2.4997443661584247
IDFM:478650,République - Marx Dormoy,Livry-Gargan,Tramway,48.90656130852811,2.524070941477672
IDFM:472857,Gargan,Les Pavillons-sous-Bois,Tramway,48.90721464734951,2.516548028569006
IDFM:470874,Épinay - Villetaneuse,Épinay-sur-Seine,Tramway,48.95903211760871,2.3282543310234183
IDFM:472968,Stains - La Cerisaie,Stains,Tramway,48.954694847106445,2.391751538657703
IDFM:472986,Épinay-sur-Seine,Épinay-sur-Seine,Tramway,48.954621581329654,2.3023393905460323
IDFM:472920,Épinay-sur-Seine,Épinay-sur-Seine,Tramway,48.95457709774762,2.302421917736917
IDFM:478995,La Briqueterie,Ivry-sur-Seine,Tramway,48.80726167021094,2.374816625508716
IDFM:479003,Constant Coquelin,Vitry-sur-Seine,Tramway,48.78308434646516,2.393724871435947
IDFM:478987,Watteau - Rondenay,Vitry-sur-Seine,Tramway,48.77861851256973,2.3963352252769674
IDFM:478978,Rouget de Lisle,Choisy-le-Roi,Tramway,48.76387937297847,2.405757099348053
IDFM:479009,Christophe Colomb,Orly,Tramway,48.75214281888013,2.416894665176663
IDFM:479000,Four - Peary,Choisy-le-Roi,Tramway,48.75454706233827,2.4119572796684805
IDFM:478986,Rouget de Lisle,Choisy-le-Roi,Tramway,48.76391595684875,2.405879128241213
IDFM:478973,Watteau - Rondenay,Vitry-sur-Seine,Tramway,48.77863704971284,2.3964438819631004
IDFM:478979,Porte de Choisy,Paris,Tramway,48.81950560222635,2.3652042061445444
IDFM:monomodalStopPlace:46307,Villeneuve-le-Roi,Villeneuve-le-Roi,RapidTransit,48.73968685807613,2.426423645047488
IDFM:monomodalStopPlace:43192,Savigny-sur-Orge,Savigny-sur-Orge,RapidTransit,48.67639468866699,2.3523541804056833
IDFM:monomodalStopPlace:46366,Ivry-sur-Seine,Ivry-sur-Seine,RapidTransit,48.8139591342409,2.391677280020743
IDFM:monomodalStopPlace:46299,Orly Ville,Orly,RapidTransit,48.74163230680523,2.4030548924063897
