snapshot_ts,system_id,n_seen,n_kept,n_reserved,status,note
2026-07-07T13:01:23,chessy,89,75,0,ok,
2026-07-07T13:01:23,serris,70,2,0,ok,
2026-07-07T13:01:23,torcy,225,145,0,ok,
2026-07-07T13:15:36,paris,1000,1000,0,ok,
2026-07-07T13:15:36,meaux,16,16,0,ok,
2026-07-07T13:15:36,chessy,89,75,0,ok,
2026-07-07T13:15:36,serris,70,2,0,ok,
2026-07-07T13:15:36,torcy,225,145,0,ok,
2026-07-07T13:31:12,paris,1000,1000,0,ok,
2026-07-07T13:31:12,meaux,16,16,0,ok,
2026-07-07T13:31:12,chessy,89,75,0,ok,
2026-07-07T13:31:12,serris,70,2,0,ok,
2026-07-07T13:31:12,torcy,225,145,0,ok,
2026-07-07T13:45:39,paris,1000,1000,0,ok,
2026-07-07T13:45:39,meaux,16,16,0,ok,
2026-07-07T13:45:39,chessy,89,75,0,ok,
2026-07-07T13:45:39,serris,70,2,0,ok,
2026-07-07T13:45:39,torcy,225,145,0,ok,
2026-07-07T14:01:21,paris,1000,1000,0,ok,
2026-07-07T14:01:21,meaux,16,16,0,ok,
2026-07-07T14:01:21,chessy,89,75,0,ok,
2026-07-07T14:01:21,serris,70,2,0,ok,
2026-07-07T14:01:21,torcy,225,145,0,ok,
2026-07-07T14:15:39,paris,1000,1000,0,ok,
2026-07-07T14:15:39,meaux,16,16,0,ok,
2026-07-07T14:15:39,chessy,89,75,0,ok,
2026-07-07T14:15:39,serris,70,2,0,ok,
2026-07-07T14:15:39,torcy,225,145,0,ok,
2026-07-07T14:31:08,paris,1000,1000,0,ok,
2026-07-07T14:31:08,meaux,16,16,0,ok,
2026-07-07T14:31:08,chessy,89,75,0,ok,
2026-07-07T14:31:08,serris,70,2,0,ok,
2026-07-07T14:31:08,torcy,225,145,0,ok,
2026-07-07T14:45:38,paris,1000,1000,0,ok,
2026-07-07T14:45:38,meaux,16,16,0,ok,
2026-07-07T14:45:38,chessy,89,75,0,ok,
2026-07-07T14:45:38,serris,70,2,0,ok,
2026-07-07T14:45:38,torcy,225,145,0,ok,
2026-07-07T15:01:21,paris,1000,1000,0,ok,
2026-07-07T15:01:21,meaux,16,16,0,ok,
2026-07-07T15:01:21,chessy,89,75,0,ok,
2026-07-07T15:01:21,serris,70,2,0,ok,
2026-07-07T15:01:21,torcy,225,145,0,ok,
2026-07-07T15:15:37,paris,1000,1000,0,ok,
2026-07-07T15:15:37,meaux,16,16,0,ok,
2026-07-07T15:15:37,chessy,89,75,0,ok,
2026-07-07T15:15:37,serris,70,2,0,ok,
2026-07-07T15:15:37,torcy,225,145,0,ok,
2026-07-07T15:24:33,paris,1000,1000,0,ok,
2026-07-07T15:24:33,meaux,16,16,0,ok,
2026-07-07T15:24:33,chessy,89,75,0,ok,
2026-07-07T15:24:33,serris,70,2,0,ok,
2026-07-07T15:24:33,torcy,225,145,0,ok,
2026-07-07T15:31:10,paris,1000,1000,0,ok,
2026-07-07T15:31:10,meaux,16,16,0,ok,
2026-07-07T15:31:10,chessy,89,75,0,ok,
2026-07-07T15:31:10,serris,70,2,0,ok,
2026-07-07T15:31:10,torcy,225,145,0,ok,
2026-07-07T15:45:39,paris,1000,1000,0,ok,
2026-07-07T15:45:39,meaux,16,16,0,ok,
2026-07-07T15:45:39,chessy,89,75,0,ok,
2026-07-07T15:45:39,serris,70,2,0,ok,
2026-07-07T15:45:39,torcy,225,145,0,ok,
2026-07-07T16:01:15,paris,1000,1000,0,ok,
2026-07-07T16:01:15,meaux,16,16,0,ok,
2026-07-07T16:01:15,chessy,89,75,0,ok,
2026-07-07T16:01:15,serris,70,2,0,ok,
2026-07-07T16:01:15,torcy,225,145,0,ok,
2026-07-07T16:15:39,paris,1000,1000,0,ok,
2026-07-07T16:15:39,meaux,16,16,0,ok,
2026-07-07T16:15:39,chessy,89,75,0,ok,
2026-07-07T16:15:39,serris,70,2,0,ok,
2026-07-07T16:15:39,torcy,225,145,0,ok,
2026-07-07T16:31:08,paris,1000,1000,0,ok,
2026-07-07T16:31:08,meaux,16,16,0,ok,
2026-07-07T16:31:08,chessy,89,75,0,ok,
2026-07-07T16:31:08,serris,70,2,0,ok,
2026-07-07T16:31:08,torcy,225,145,0,ok,
2026-07-07T16:45:40,paris,1000,1000,0,ok,
2026-07-07T16:45:40,meaux,16,16,0,ok,
2026-07-07T16:45:40,chessy,89,75,0,ok,
2026-07-07T16:45:40,serris,70,2,0,ok,
2026-07-07T16:45:40,torcy,225,145,0,ok,
2026-07-07T17:01:16,paris,1000,1000,0,ok,
2026-07-07T17:01:16,meaux,16,16,0,ok,
2026-07-07T17:01:16,chessy,89,75,0,ok,
2026-07-07T17:01:16,serris,70,2,0,ok,
2026-07-07T17:01:16,torcy,225,145,0,ok,
2026-07-07T17:15:37,paris,1000,1000,0,ok,
2026-07-07T17:15:37,meaux,16,16,0,ok,
2026-07-07T17:15:37,chessy,89,75,0,ok,
2026-07-07T17:15:37,serris,70,2,0,ok,
2026-07-07T17:15:37,torcy,225,145,0,ok,
2026-07-07T17:31:11,paris,1000,1000,0,ok,
2026-07-07T17:31:11,meaux,16,16,0,ok,
2026-07-07T17:31:11,chessy,89,75,0,ok,
2026-07-07T17:31:11,serris,70,2,0,ok,
2026-07-07T17:31:11,torcy,225,145,0,ok,
2026-07-07T17:32:01,paris,1000,1000,0,ok,
2026-07-07T17:32:01,meaux,16,16,0,ok,
2026-07-07T17:32:01,chessy,89,75,0,ok,
2026-07-07T17:32:01,serris,70,2,0,ok,
2026-07-07T17:32:01,torcy,225,145,0,ok,
2026-07-07T17:45:38,paris,1000,1000,0,ok,
2026-07-07T17:45:38,meaux,16,16,0,ok,
2026-07-07T17:45:38,chessy,89,75,0,ok,
2026-07-07T17:45:38,serris,70,2,0,ok,
2026-07-07T17:45:38,torcy,225,145,0,ok,
2026-07-07T18:01:19,paris,1000,1000,0,ok,
2026-07-07T18:01:19,meaux,16,16,0,ok,
2026-07-07T18:01:19,chessy,89,75,0,ok,
2026-07-07T18:01:19,serris,70,2,0,ok,
2026-07-07T18:01:19,torcy,225,145,0,ok,
2026-07-07T18:15:38,paris,1000,1000,0,ok,
2026-07-07T18:15:38,meaux,16,16,0,ok,
2026-07-07T18:15:38,chessy,89,75,0,ok,
2026-07-07T18:15:38,serris,70,2,0,ok,
2026-07-07T18:15:38,torcy,225,145,0,ok,
2026-07-07T18:31:12,paris,1000,1000,0,ok,
2026-07-07T18:31:12,meaux,16,16,0,ok,
2026-07-07T18:31:12,chessy,89,75,0,ok,
2026-07-07T18:31:12,serris,70,2,0,ok,
2026-07-07T18:31:12,torcy,225,145,0,ok,
2026-07-07T18:45:39,paris,1000,1000,0,ok,
2026-07-07T18:45:39,meaux,16,16,0,ok,
2026-07-07T18:45:39,chessy,89,75,0,ok,
2026-07-07T18:45:39,serris,70,2,0,ok,
2026-07-07T18:45:39,torcy,225,145,0,ok,
2026-07-07T19:01:24,paris,1000,1000,0,ok,
2026-07-07T19:01:24,meaux,16,16,0,ok,
2026-07-07T19:01:24,chessy,89,75,0,ok,
2026-07-07T19:01:24,serris,70,2,0,ok,
2026-07-07T19:01:24,torcy,225,145,0,ok,
2026-07-07T19:15:41,paris,1000,1000,0,ok,
2026-07-07T19:15:41,meaux,16,16,0,ok,
2026-07-07T19:15:41,chessy,89,75,0,ok,
2026-07-07T19:15:41,serris,70,2,0,ok,
2026-07-07T19:15:41,torcy,225,145,0,ok,
2026-07-07T19:31:19,paris,1000,1000,0,ok,
2026-07-07T19:31:19,meaux,16,16,0,ok,
2026-07-07T19:31:19,chessy,89,75,0,ok,
2026-07-07T19:31:19,serris,70,2,0,ok,
2026-07-07T19:31:19,torcy,225,145,0,ok,
2026-07-07T19:45:41,paris,1000,1000,0,ok,
2026-07-07T19:45:41,meaux,16,16,0,ok,
2026-07-07T19:45:41,chessy,89,75,0,ok,
2026-07-07T19:45:41,serris,70,2,0,ok,
2026-07-07T19:45:41,torcy,225,145,0,ok,
2026-07-07T19:48:01,paris,1000,1000,0,ok,
2026-07-07T19:48:01,meaux,16,16,0,ok,
2026-07-07T19:48:01,chessy,89,75,0,ok,
2026-07-07T19:48:01,serris,70,2,0,ok,
2026-07-07T19:48:01,torcy,225,145,0,ok,
2026-07-07T20:01:16,paris,1000,1000,0,ok,
2026-07-07T20:01:16,meaux,16,16,0,ok,
2026-07-07T20:01:16,chessy,89,75,0,ok,
2026-07-07T20:01:16,serris,70,2,0,ok,
2026-07-07T20:01:16,torcy,225,145,0,ok,
2026-07-07T20:15:39,paris,1000,1000,0,ok,
2026-07-07T20:15:39,meaux,16,16,0,ok,
2026-07-07T20:15:39,chessy,89,75,0,ok,
2026-07-07T20:15:39,serris,70,2,0,ok,
2026-07-07T20:15:39,torcy,225,145,0,ok,
2026-07-07T20:31:16,paris,1000,1000,0,ok,
2026-07-07T20:31:16,meaux,16,16,0,ok,
2026-07-07T20:31:16,chessy,89,75,0,ok,
2026-07-07T20:31:16,serris,70,2,0,ok,
2026-07-07T20:31:16,torcy,225,145,0,ok,
2026-07-07T20:45:37,paris,1000,1000,0,ok,
2026-07-07T20:45:37,meaux,16,16,0,ok,
2026-07-07T20:45:37,chessy,89,75,0,ok,
2026-07-07T20:45:37,serris,70,2,0,ok,
2026-07-07T20:45:37,torcy,225,145,0,ok,
2026-07-07T21:01:21,paris,1000,1000,0,ok,
2026-07-07T21:01:21,meaux,16,16,0,ok,
2026-07-07T21:01:21,chessy,89,75,0,ok,
2026-07-07T21:01:21,serris,70,2,0,ok,
2026-07-07T21:01:21,torcy,225,145,0,ok,
2026-07-07T21:15:41,paris,1000,1000,0,ok,
2026-07-07T21:15:41,meaux,16,16,0,ok,
2026-07-07T21:15:41,chessy,89,75,0,ok,
2026-07-07T21:15:41,serris,70,2,0,ok,
2026-07-07T21:15:41,torcy,225,145,0,ok,
2026-07-07T21:19:14,paris,1000,1000,0,ok,
2026-07-07T21:19:14,meaux,16,16,0,ok,
2026-07-07T21:19:14,chessy,89,75,0,ok,
2026-07-07T21:19:14,serris,70,2,0,ok,
2026-07-07T21:19:14,torcy,225,145,0,ok,
2026-07-07T21:31:10,paris,1000,1000,0,ok,
2026-07-07T21:31:10,meaux,16,16,0,ok,
2026-07-07T21:31:10,chessy,89,75,0,ok,
2026-07-07T21:31:10,serris,70,2,0,ok,
2026-07-07T21:31:10,torcy,225,145,0,ok,
2026-07-07T21:45:36,paris,1000,1000,0,ok,
2026-07-07T21:45:36,meaux,16,16,0,ok,
2026-07-07T21:45:36,chessy,89,75,0,ok,
2026-07-07T21:45:36,serris,70,2,0,ok,
2026-07-07T21:45:36,torcy,225,145,0,ok,
2026-07-07T22:01:15,paris,1000,1000,0,ok,
2026-07-07T22:01:15,meaux,16,16,0,ok,
2026-07-07T22:01:15,chessy,89,75,0,ok,
2026-07-07T22:01:15,serris,70,2,0,ok,
2026-07-07T22:01:15,torcy,225,145,0,ok,
2026-07-07T22:15:42,paris,1000,1000,0,ok,
2026-07-07T22:15:42,meaux,16,16,0,ok,
2026-07-07T22:15:42,chessy,89,75,0,ok,
2026-07-07T22:15:42,serris,70,2,0,ok,
2026-07-07T22:15:42,torcy,225,145,0,ok,
2026-07-07T22:31:15,paris,1000,1000,0,ok,
2026-07-07T22:31:15,meaux,16,16,0,ok,
2026-07-07T22:31:15,chessy,89,75,0,ok,
2026-07-07T22:31:15,serris,70,2,0,ok,
2026-07-07T22:31:15,torcy,225,145,0,ok,
2026-07-07T22:35:59,paris,1000,1000,0,ok,
2026-07-07T22:35:59,meaux,16,16,0,ok,
2026-07-07T22:35:59,chessy,89,75,0,ok,
2026-07-07T22:35:59,serris,70,2,0,ok,
2026-07-07T22:35:59,torcy,225,145,0,ok,
2026-07-07T22:45:38,paris,1000,1000,0,ok,
2026-07-07T22:45:38,meaux,16,16,0,ok,
2026-07-07T22:45:38,chessy,89,75,0,ok,
2026-07-07T22:45:38,serris,70,2,0,ok,
2026-07-07T22:45:38,torcy,225,145,0,ok,
2026-07-07T23:01:16,paris,1000,1000,0,ok,
2026-07-07T23:01:16,meaux,16,16,0,ok,
2026-07-07T23:01:16,chessy,89,75,0,ok,
2026-07-07T23:01:16,serris,70,2,0,ok,
2026-07-07T23:01:16,torcy,225,145,0,ok,
2026-07-07T23:15:37,paris,1000,1000,0,ok,
2026-07-07T23:15:37,meaux,16,16,0,ok,
2026-07-07T23:15:37,chessy,89,75,0,ok,
2026-07-07T23:15:37,serris,70,2,0,ok,
2026-07-07T23:15:37,torcy,225,145,0,ok,
2026-07-07T23:31:08,paris,1000,1000,0,ok,
2026-07-07T23:31:08,meaux,16,16,0,ok,
2026-07-07T23:31:08,chessy,89,75,0,ok,
2026-07-07T23:31:08,serris,70,2,0,ok,
2026-07-07T23:31:08,torcy,225,145,0,ok,
2026-07-07T23:45:38,paris,1000,1000,0,ok,
2026-07-07T23:45:38,meaux,16,16,0,ok,
2026-07-07T23:45:38,chessy,89,75,0,ok,
2026-07-07T23:45:38,serris,70,2,0,ok,
2026-07-07T23:45:38,torcy,225,145,0,ok,
2026-07-07T23:54:48,paris,1000,1000,0,ok,
2026-07-07T23:54:48,meaux,16,16,0,ok,
2026-07-07T23:54:48,chessy,89,75,0,ok,
2026-07-07T23:54:48,serris,70,2,0,ok,
2026-07-07T23:54:48,torcy,225,145,0,ok,
2026-07-08T00:01:21,paris,1000,1000,0,ok,
2026-07-08T00:01:21,meaux,16,16,0,ok,
2026-07-08T00:01:21,chessy,89,75,0,ok,
2026-07-08T00:01:21,serris,70,2,0,ok,
2026-07-08T00:01:21,torcy,225,145,0,ok,
2026-07-08T00:15:38,paris,1000,1000,0,ok,
2026-07-08T00:15:38,meaux,16,16,0,ok,
2026-07-08T00:15:38,chessy,89,75,0,ok,
2026-07-08T00:15:38,serris,70,2,0,ok,
2026-07-08T00:15:38,torcy,225,145,0,ok,
2026-07-08T00:31:07,paris,1000,1000,0,ok,
2026-07-08T00:31:07,meaux,16,16,0,ok,
2026-07-08T00:31:07,chessy,89,75,0,ok,
2026-07-08T00:31:07,serris,70,2,0,ok,
2026-07-08T00:31:07,torcy,225,145,0,ok,
2026-07-08T00:45:34,paris,1000,1000,0,ok,
2026-07-08T00:45:34,meaux,16,16,0,ok,
2026-07-08T00:45:34,chessy,89,75,0,ok,
2026-07-08T00:45:34,serris,70,2,0,ok,
2026-07-08T00:45:34,torcy,225,145,0,ok,
2026-07-08T01:01:12,paris,1000,1000,0,ok,
2026-07-08T01:01:12,meaux,16,16,0,ok,
2026-07-08T01:01:12,chessy,89,75,0,ok,
2026-07-08T01:01:12,serris,70,2,0,ok,
2026-07-08T01:01:12,torcy,225,145,0,ok,
2026-07-08T01:15:37,paris,1000,1000,0,ok,
2026-07-08T01:15:37,meaux,16,16,0,ok,
2026-07-08T01:15:37,chessy,89,75,0,ok,
2026-07-08T01:15:37,serris,70,2,0,ok,
2026-07-08T01:15:37,torcy,225,145,0,ok,
2026-07-08T01:31:07,paris,1000,1000,0,ok,
2026-07-08T01:31:07,meaux,16,16,0,ok,
2026-07-08T01:31:07,chessy,89,75,0,ok,
2026-07-08T01:31:07,serris,70,2,0,ok,
2026-07-08T01:31:07,torcy,225,145,0,ok,
2026-07-08T01:45:36,paris,1000,1000,0,ok,
2026-07-08T01:45:36,meaux,16,16,0,ok,
2026-07-08T01:45:36,chessy,89,75,0,ok,
2026-07-08T01:45:36,serris,70,2,0,ok,
2026-07-08T01:45:36,torcy,225,145,0,ok,
2026-07-08T02:01:14,paris,1000,1000,0,ok,
2026-07-08T02:01:14,meaux,16,16,0,ok,
2026-07-08T02:01:14,chessy,89,75,0,ok,
2026-07-08T02:01:14,serris,70,2,0,ok,
2026-07-08T02:01:14,torcy,225,145,0,ok,
2026-07-08T02:11:40,paris,1000,1000,0,ok,
2026-07-08T02:11:40,meaux,16,16,0,ok,
2026-07-08T02:11:40,chessy,89,75,0,ok,
2026-07-08T02:11:40,serris,70,2,0,ok,
2026-07-08T02:11:40,torcy,225,145,0,ok,
2026-07-08T02:15:38,paris,1000,1000,0,ok,
2026-07-08T02:15:38,meaux,16,16,0,ok,
2026-07-08T02:15:38,chessy,89,75,0,ok,
2026-07-08T02:15:38,serris,70,2,0,ok,
2026-07-08T02:15:38,torcy,225,145,0,ok,
2026-07-08T02:31:10,paris,1000,1000,0,ok,
2026-07-08T02:31:10,meaux,16,16,0,ok,
2026-07-08T02:31:10,chessy,89,75,0,ok,
2026-07-08T02:31:10,serris,70,2,0,ok,
2026-07-08T02:31:10,torcy,225,145,0,ok,
2026-07-08T02:45:35,paris,1000,1000,0,ok,
2026-07-08T02:45:35,meaux,16,16,0,ok,
2026-07-08T02:45:35,chessy,89,75,0,ok,
2026-07-08T02:45:35,serris,70,2,0,ok,
2026-07-08T02:45:35,torcy,225,145,0,ok,
2026-07-08T03:01:17,paris,1000,1000,0,ok,
2026-07-08T03:01:17,meaux,16,16,0,ok,
2026-07-08T03:01:17,chessy,89,75,0,ok,
2026-07-08T03:01:17,serris,70,2,0,ok,
2026-07-08T03:01:17,torcy,225,145,0,ok,
2026-07-08T03:15:37,paris,1000,1000,0,ok,
2026-07-08T03:15:37,meaux,16,16,0,ok,
2026-07-08T03:15:37,chessy,89,75,0,ok,
2026-07-08T03:15:37,serris,70,2,0,ok,
2026-07-08T03:15:37,torcy,225,145,0,ok,
2026-07-08T03:31:09,paris,1000,1000,0,ok,
2026-07-08T03:31:09,meaux,16,16,0,ok,
2026-07-08T03:31:09,chessy,89,75,0,ok,
2026-07-08T03:31:09,serris,70,2,0,ok,
2026-07-08T03:31:09,torcy,225,145,0,ok,
2026-07-08T03:45:39,paris,1000,1000,0,ok,
2026-07-08T03:45:39,meaux,16,16,0,ok,
2026-07-08T03:45:39,chessy,89,75,0,ok,
2026-07-08T03:45:39,serris,70,2,0,ok,
2026-07-08T03:45:39,torcy,225,145,0,ok,
2026-07-08T04:01:20,paris,1000,1000,0,ok,
2026-07-08T04:01:20,meaux,16,16,0,ok,
2026-07-08T04:01:20,chessy,89,75,0,ok,
2026-07-08T04:01:20,serris,70,2,0,ok,
2026-07-08T04:01:20,torcy,225,145,0,ok,
2026-07-08T04:15:38,paris,1000,1000,0,ok,
2026-07-08T04:15:38,meaux,16,16,0,ok,
2026-07-08T04:15:38,chessy,89,75,0,ok,
2026-07-08T04:15:38,serris,70,2,0,ok,
2026-07-08T04:15:38,torcy,225,145,0,ok,
2026-07-08T04:31:07,paris,1000,1000,0,ok,
2026-07-08T04:31:07,meaux,16,16,0,ok,
2026-07-08T04:31:07,chessy,89,75,0,ok,
2026-07-08T04:31:07,serris,70,2,0,ok,
2026-07-08T04:31:07,torcy,225,145,0,ok,
2026-07-08T04:45:37,paris,1000,1000,0,ok,
2026-07-08T04:45:37,meaux,16,16,0,ok,
2026-07-08T04:45:37,chessy,89,75,0,ok,
2026-07-08T04:45:37,serris,70,2,0,ok,
2026-07-08T04:45:37,torcy,225,145,0,ok,
2026-07-08T05:01:18,paris,1000,1000,0,ok,
2026-07-08T05:01:18,meaux,16,16,0,ok,
2026-07-08T05:01:18,chessy,89,75,0,ok,
2026-07-08T05:01:18,serris,70,2,0,ok,
2026-07-08T05:01:18,torcy,225,145,0,ok,
2026-07-08T05:15:42,paris,1000,1000,0,ok,
2026-07-08T05:15:42,meaux,16,16,0,ok,
2026-07-08T05:15:42,chessy,89,75,0,ok,
2026-07-08T05:15:42,serris,70,2,0,ok,
2026-07-08T05:15:42,torcy,225,145,0,ok,
2026-07-08T05:31:08,paris,1000,1000,0,ok,
2026-07-08T05:31:08,meaux,16,16,0,ok,
2026-07-08T05:31:08,chessy,89,75,0,ok,
2026-07-08T05:31:08,serris,70,2,0,ok,
2026-07-08T05:31:08,torcy,225,145,0,ok,
2026-07-08T05:35:48,paris,1000,1000,0,ok,
2026-07-08T05:35:48,meaux,16,16,0,ok,
2026-07-08T05:35:48,chessy,89,75,0,ok,
2026-07-08T05:35:48,serris,70,2,0,ok,
2026-07-08T05:35:48,torcy,225,145,0,ok,
2026-07-08T05:45:38,paris,1000,1000,0,ok,
2026-07-08T05:45:38,meaux,16,16,0,ok,
2026-07-08T05:45:38,chessy,89,75,0,ok,
2026-07-08T05:45:38,serris,70,2,0,ok,
2026-07-08T05:45:38,torcy,225,145,0,ok,
2026-07-08T06:01:20,paris,1000,1000,0,ok,
2026-07-08T06:01:20,meaux,16,16,0,ok,
2026-07-08T06:01:20,chessy,89,75,0,ok,
2026-07-08T06:01:20,serris,70,2,0,ok,
2026-07-08T06:01:20,torcy,225,145,0,ok,
2026-07-08T06:15:40,paris,1000,1000,0,ok,
2026-07-08T06:15:40,meaux,16,16,0,ok,
2026-07-08T06:15:40,chessy,89,75,0,ok,
2026-07-08T06:15:40,serris,70,2,0,ok,
2026-07-08T06:15:40,torcy,225,145,0,ok,
2026-07-08T06:31:09,paris,1000,1000,0,ok,
2026-07-08T06:31:09,meaux,16,16,0,ok,
2026-07-08T06:31:09,chessy,89,75,0,ok,
2026-07-08T06:31:09,serris,70,2,0,ok,
2026-07-08T06:31:09,torcy,225,145,0,ok,
2026-07-08T06:45:39,paris,1000,1000,0,ok,
2026-07-08T06:45:39,meaux,16,16,0,ok,
2026-07-08T06:45:39,chessy,89,75,0,ok,
2026-07-08T06:45:39,serris,70,2,0,ok,
2026-07-08T06:45:39,torcy,225,145,0,ok,
2026-07-08T07:01:23,paris,1000,1000,0,ok,
2026-07-08T07:01:23,meaux,16,16,0,ok,
2026-07-08T07:01:23,chessy,89,75,0,ok,
2026-07-08T07:01:23,serris,70,2,0,ok,
2026-07-08T07:01:23,torcy,225,145,0,ok,
2026-07-08T07:15:39,paris,1000,1000,0,ok,
2026-07-08T07:15:39,meaux,16,16,0,ok,
2026-07-08T07:15:39,chessy,89,75,0,ok,
2026-07-08T07:15:39,serris,70,2,0,ok,
2026-07-08T07:15:39,torcy,225,145,0,ok,
2026-07-08T07:31:13,paris,1000,1000,0,ok,
2026-07-08T07:31:13,meaux,16,16,0,ok,
2026-07-08T07:31:13,chessy,89,75,0,ok,
2026-07-08T07:31:13,serris,70,2,0,ok,
2026-07-08T07:31:13,torcy,225,145,0,ok,
2026-07-08T07:45:39,paris,1000,1000,0,ok,
2026-07-08T07:45:39,meaux,16,16,0,ok,
2026-07-08T07:45:39,chessy,89,75,0,ok,
2026-07-08T07:45:39,serris,70,2,0,ok,
2026-07-08T07:45:39,torcy,225,145,0,ok,
2026-07-08T08:01:19,paris,1000,1000,0,ok,
2026-07-08T08:01:19,meaux,16,16,0,ok,
2026-07-08T08:01:19,chessy,89,75,0,ok,
2026-07-08T08:01:19,serris,70,2,0,ok,
2026-07-08T08:01:19,torcy,225,145,0,ok,
2026-07-08T08:15:40,paris,1000,1000,0,ok,
2026-07-08T08:15:40,meaux,16,16,0,ok,
2026-07-08T08:15:40,chessy,89,75,0,ok,
2026-07-08T08:15:40,serris,70,2,0,ok,
2026-07-08T08:15:40,torcy,225,145,0,ok,
2026-07-08T08:19:12,paris,1000,1000,0,ok,
2026-07-08T08:19:12,meaux,16,16,0,ok,
2026-07-08T08:19:12,chessy,89,75,0,ok,
2026-07-08T08:19:12,serris,70,2,0,ok,
2026-07-08T08:19:12,torcy,225,145,0,ok,
2026-07-08T08:31:12,paris,1000,1000,0,ok,
2026-07-08T08:31:12,meaux,16,16,0,ok,
2026-07-08T08:31:12,chessy,89,75,0,ok,
2026-07-08T08:31:12,serris,70,2,0,ok,
2026-07-08T08:31:12,torcy,225,145,0,ok,
2026-07-08T08:45:49,paris,1000,1000,0,ok,
2026-07-08T08:45:49,meaux,16,16,0,ok,
2026-07-08T08:45:49,chessy,89,75,0,ok,
2026-07-08T08:45:49,serris,70,2,0,ok,
2026-07-08T08:45:49,torcy,224,144,0,ok,
2026-07-08T09:01:27,paris,1000,1000,0,ok,
2026-07-08T09:01:27,meaux,16,16,0,ok,
2026-07-08T09:01:27,chessy,89,75,0,ok,
2026-07-08T09:01:27,serris,70,2,0,ok,
2026-07-08T09:01:27,torcy,224,144,0,ok,
2026-07-08T09:15:39,paris,1000,1000,0,ok,
2026-07-08T09:15:39,meaux,16,16,0,ok,
2026-07-08T09:15:39,chessy,89,75,0,ok,
2026-07-08T09:15:39,serris,70,2,0,ok,
2026-07-08T09:15:39,torcy,224,144,0,ok,
2026-07-08T09:31:15,paris,1000,1000,0,ok,
2026-07-08T09:31:15,meaux,16,16,0,ok,
2026-07-08T09:31:15,chessy,89,75,0,ok,
2026-07-08T09:31:15,serris,70,2,0,ok,
2026-07-08T09:31:15,torcy,224,144,0,ok,
2026-07-08T09:45:39,paris,1000,1000,0,ok,
2026-07-08T09:45:39,meaux,16,16,0,ok,
2026-07-08T09:45:39,chessy,89,75,0,ok,
2026-07-08T09:45:39,serris,70,2,0,ok,
2026-07-08T09:45:39,torcy,224,144,0,ok,
2026-07-08T10:01:22,paris,1000,1000,0,ok,
2026-07-08T10:01:22,meaux,16,16,0,ok,
2026-07-08T10:01:22,chessy,89,75,0,ok,
2026-07-08T10:01:22,serris,70,2,0,ok,
2026-07-08T10:01:22,torcy,224,144,0,ok,
2026-07-08T10:15:42,paris,1000,1000,0,ok,
2026-07-08T10:15:42,meaux,16,16,0,ok,
2026-07-08T10:15:42,chessy,89,75,0,ok,
2026-07-08T10:15:42,serris,70,2,0,ok,
2026-07-08T10:15:42,torcy,224,144,0,ok,
2026-07-08T10:31:13,paris,1000,1000,0,ok,
2026-07-08T10:31:13,meaux,16,16,0,ok,
2026-07-08T10:31:13,chessy,89,75,0,ok,
2026-07-08T10:31:13,serris,70,2,0,ok,
2026-07-08T10:31:13,torcy,224,144,0,ok,
2026-07-08T10:34:15,paris,1000,1000,0,ok,
2026-07-08T10:34:15,meaux,16,16,0,ok,
2026-07-08T10:34:15,chessy,89,75,0,ok,
2026-07-08T10:34:15,serris,70,2,0,ok,
2026-07-08T10:34:15,torcy,224,144,0,ok,
2026-07-08T10:45:42,paris,1000,1000,0,ok,
2026-07-08T10:45:42,meaux,16,16,0,ok,
2026-07-08T10:45:42,chessy,89,75,0,ok,
2026-07-08T10:45:42,serris,70,2,0,ok,
2026-07-08T10:45:42,torcy,224,144,0,ok,
2026-07-08T11:01:22,paris,1000,1000,0,ok,
2026-07-08T11:01:22,meaux,16,16,0,ok,
2026-07-08T11:01:22,chessy,89,75,0,ok,
2026-07-08T11:01:22,serris,70,2,0,ok,
2026-07-08T11:01:22,torcy,224,144,0,ok,
2026-07-08T11:15:42,paris,1000,1000,0,ok,
2026-07-08T11:15:42,meaux,16,16,0,ok,
2026-07-08T11:15:42,chessy,89,75,0,ok,
2026-07-08T11:15:42,serris,70,2,0,ok,
2026-07-08T11:15:42,torcy,224,144,0,ok,
2026-07-08T11:31:26,paris,1000,1000,0,ok,
2026-07-08T11:31:26,meaux,16,16,0,ok,
2026-07-08T11:31:26,chessy,89,75,0,ok,
2026-07-08T11:31:26,serris,70,2,0,ok,
2026-07-08T11:31:26,torcy,224,144,0,ok,
2026-07-08T11:45:44,paris,1000,1000,0,ok,
2026-07-08T11:45:44,meaux,16,16,0,ok,
2026-07-08T11:45:44,chessy,89,75,0,ok,
2026-07-08T11:45:44,serris,70,2,0,ok,
2026-07-08T11:45:44,torcy,224,144,0,ok,
2026-07-08T12:01:22,paris,1000,1000,0,ok,
2026-07-08T12:01:22,meaux,16,16,0,ok,
2026-07-08T12:01:22,chessy,89,75,0,ok,
2026-07-08T12:01:22,serris,70,2,0,ok,
2026-07-08T12:01:22,torcy,224,144,0,ok,
2026-07-08T12:15:40,paris,1000,1000,0,ok,
2026-07-08T12:15:40,meaux,16,16,0,ok,
2026-07-08T12:15:40,chessy,89,75,0,ok,
2026-07-08T12:15:40,serris,70,2,0,ok,
